Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Үнэ
Паркет,1тагттай,2021,Байхгүй,Төмөрвакум,4,Төмөр,52.18м²,1,Банкнылизингтэй,Баянгол,3,Баруун4зам,"146,1сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,6,Төмөр,46.0м²,3,Лизинггүй,Баянзүрх,2,Сансар,82сая
Паркет,1тагттай,1988,Байхгүй,Вакум,9,Бүргэд,38.0м²,9,Лизинггүй,Чингэлтэй,3,Баянбүрд,70сая
Паркет,1тагттай,2020,Байхгүй,Вакум,17,Бүргэд,145.0м²,1,Лизинггүй,Хан-Уул,4,Яармаг,410сая
Паркет,Тагтгүй,2017,Байхгүй,Вакум,17,Бүргэд,83.0м²,4,Лизинггүй,Баянзүрх,2,Офицер,178сая
Паркет,Тагтгүй,2019,Байгаа,Вакум,18,Бүргэд,154.0м²,13,Лизинггүй,Баянзүрх,5,Баянмонголхороолол,1000
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,60.0м²,1,Лизинггүй,Хан-Уул,3,Нисэх,"2,5сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,53.38м²,5,Лизинггүй,Хан-Уул,2,19-рхороолол,"125,44сая"
Паркет,2тагттай,2016,Байхгүй,Вакум,15,Бүргэд,155.0м²,4,Лизинггүй,Баянзүрх,8,Бусад,"320,46сая"
Паркет,1тагттай,2010,Байгаа,Вакум,9,Бүргэд,43.0м²,3,Лизинггүй,Баянгол,1,"3,4хороолол","1,7сая"
Паркет,Тагтгүй,2014,Байгаа,Вакум,17,Бүргэд,113.0м²,5,Лизинггүй,Баянзүрх,5,13-рхороолол,"2,5сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,12,Бүргэд,45.0м²,12,Лизинггүй,Баянгол,3,"3,4хороолол",85сая
Паркет,1тагттай,2018,Байхгүй,Вакум,5,Бүргэд,39.0м²,3,Лизинггүй,СонгиноХайрхан,3,Орбит,60сая
Паркет,1тагттай,1989,Байхгүй,Төмөрвакум,9,Төмөр,52.0м²,9,Лизинггүй,Сүхбаатар,3,11-рхороолол,115сая
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Бүргэд,48.42м²,3,Хувьлизингтэй,Баянзүрх,2,Бусад,"1,9сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,45.0м²,11,Лизинггүй,Баянгол,3,"3,4хороолол","2,4сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,79.0м²,16,Лизинггүй,Баянгол,4,"3,4хороолол","2,4сая"
Мод,1тагттай,2004,Байхгүй,Мод,9,Төмөр,40.0м²,3,Лизинггүй,СонгиноХайрхан,4,Бусад,70сая
Паркет,1тагттай,2011,Байхгүй,Вакум,16,Бүргэд,44.0м²,8,Лизинггүй,Баянгол,3,10-рхороолол,68сая
Мод,1тагттай,1983,Байхгүй,Вакум,5,Бүргэд,65.0м²,4,Лизинггүй,Баянзүрх,4,15-рхороолол,85сая
Мод,2тагттай,2020,Байхгүй,Вакум,6,Төмөр,205.0м²,3,Лизинггүй,Хан-Уул,5,Зайсан,"4,4сая"
Паркет,1тагттай,2010,Байхгүй,Вакум,12,Бүргэд,45.0м²,3,Банкнылизингтэй,Баянгол,3,"3,4хороолол","8,4сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Вакум,57.5м²,15,Хувьлизингтэй,Баянзүрх,4,Амгалан,"1,65сая"
Паркет,1тагттай,2006,Байхгүй,Вакум,12,Бүргэд,29.0м²,10,Лизинггүй,Хан-Уул,2,19-рхороолол,"2,2сая"
Паркет,1тагттай,2010,Байхгүй,Вакум,12,Бүргэд,37.3м²,8,Лизинггүй,Баянгол,3,"3,4хороолол",70сая
Паркет,1тагттай,2021,Байхгүй,Вакум,15,Бүргэд,68.0м²,10,Лизинггүй,СонгиноХайрхан,3,5шар,"1,55сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,15,Бүргэд,42.0м²,15,Лизинггүй,Хан-Уул,2,19-рхороолол,88сая
Паркет,Тагтгүй,2018,Байгаа,Вакум,16,Бүргэд,86.0м²,10,Лизинггүй,Хан-Уул,3,KingTower,245сая
Паркет,Тагтгүй,2010,Байхгүй,Вакум,5,Бүргэд,30.5м²,4,Лизинггүй,Хан-Уул,2,Vivacity,50сая
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Төмөр,32.0м²,1,Лизинггүй,Баянзүрх,1,Бусад,56сая
Паркет,1тагттай,2021,Байхгүй,Вакум,5,Бүргэд,55.62м²,5,Хувьлизингтэй,Баянзүрх,3,Чулууновоо,"91,77сая"
Паркет,1тагттай,2019,Байхгүй,Вакум,12,Бүргэд,62.0м²,6,Лизинггүй,Хан-Уул,2,Нарныхороолол,"2,4сая"
Паркет,Тагтгүй,2018,Байгаа,Вакум,16,Бүргэд,29.28м²,13,Хувьлизингтэй,Баянзүрх,1,13-рхороолол,"3,2сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,79.01м²,10,Лизинггүй,Хан-Уул,5,Нисэх,135сая
Паркет,2тагттай,2011,Байхгүй,Вакум,10,Бүргэд,66.0м²,5,Лизинггүй,Баянгол,2,"3,4хороолол",118сая
Паркет,1тагттай,2020,Байхгүй,Вакум,25,Бүргэд,70.0м²,6,Банкнылизингтэй,Хан-Уул,4,Хурд,238сая
Паркет,1тагттай,2020,Байхгүй,Вакум,13,Төмөр,46.35м²,13,Банкнылизингтэй,Сүхбаатар,2,Дөлгөөннуур,2сая
Паркет,2тагттай,2020,Байгаа,Вакум,10,Бүргэд,140.0м²,4,Лизинггүй,Хан-Уул,8,Яармаг,"2,6сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,7,Бүргэд,55.92м²,2,Лизинггүй,Хан-Уул,4,Яармаг,"1,7сая"
Паркет,Тагтгүй,2014,Байхгүй,Вакум,5,Бүргэд,30.3м²,5,Лизинггүй,Хан-Уул,1,Vivacity,"50,5сая"
Паркет,1тагттай,2014,Байхгүй,Вакум,10,Бүргэд,52.0м²,5,Лизинггүй,Баянзүрх,2,Сансар,90сая
Паркет,1тагттай,2020,Байгаа,Вакум,15,Бүргэд,109.0м²,12,Лизинггүй,Баянзүрх,4,13-рхороолол,"3,1сая"
Паркет,1тагттай,2017,Байхгүй,Вакум,9,Бүргэд,37.7м²,3,Лизинггүй,СонгиноХайрхан,3,Толгойт,46сая
Паркет,2тагттай,2021,Байгаа,Вакум,13,Бүргэд,72.0м²,8,Хувьлизингтэй,Хан-Уул,3,Яармаг,"3,3сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,37.28м²,7,Лизинггүй,Баянзүрх,2,16-рхороолол,"1,86сая"
Паркет,2тагттай,2014,Байхгүй,Вакум,16,Төмөр,85.4м²,16,Лизинггүй,Хан-Уул,4,Зайсан,175сая
Паркет,1тагттай,2021,Байгаа,Вакум,13,Бүргэд,50.5м²,8,Хувьлизингтэй,Хан-Уул,3,11-рхороолол,"3,2сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,90.0м²,10,Лизинггүй,Хан-Уул,5,19-рхороолол,"2,2сая"
Паркет,1тагттай,2018,Байгаа,Вакум,16,Төмөр,139.0м²,2,Лизинггүй,Хан-Уул,4,Japantown,"4,65сая"
Паркет,1тагттай,2010,Байхгүй,Модонвакум,9,Бүргэд,42.3м²,4,Лизинггүй,Сүхбаатар,2,Дөлгөөннуур,90сая
Паркет,2тагттай,2010,Байхгүй,Вакум,13,Бүргэд,46.0м²,5,Лизинггүй,СонгиноХайрхан,3,1-рхороолол,80сая
Паркет,1тагттай,2013,Байгаа,Вакум,9,Бүргэд,118.0м²,8,Банкнылизингтэй,Хан-Уул,4,Бусад,"211,48сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Бүргэд,34.0м²,1,Лизинггүй,Баянзүрх,1,Сансар,59сая
Паркет,1тагттай,2005,Байхгүй,Вакум,6,Төмөрвакум,44.0м²,4,Лизинггүй,Баянгол,3,"3,4хороолол",66сая
Паркет,3+тагттай,2019,Байгаа,Вакум,5,Бүргэд,176.0м²,5,Лизинггүй,Хан-Уул,7,Бусад,"3,2сая"
Паркет,1тагттай,2019,Байхгүй,Төмөрвакум,16,Төмөрвакум,54.98м²,1,Лизинггүй,Хан-Уул,2,Яармаг,"2,3сая"
Паркет,2тагттай,2021,Байгаа,Вакум,12,Бүргэд,76.0м²,4,Лизинггүй,Хан-Уул,4,Бусад,"1,65сая"
Паркет,2тагттай,2008,Байхгүй,Вакум,12,Бүргэд,121.0м²,8,Лизинггүй,Баянзүрх,5,15-рхороолол,220сая
Паркет,1тагттай,2017,Байхгүй,Вакум,10,Вакум,55.0м²,4,Лизинггүй,Баянзүрх,3,Зүүн4зам,96сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,51.83м²,3,Хувьлизингтэй,Хан-Уул,2,Яармаг,"1,9сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Бүргэд,58.7м²,13,Хувьлизингтэй,Хан-Уул,5,Бусад,130сая
Паркет,2тагттай,1986,Байхгүй,Вакум,12,Бүргэд,75.0м²,11,Лизинггүй,Баянгол,5,"3,4хороолол",130сая
Паркет,2тагттай,2017,Байгаа,Вакум,18,Бүргэд,117.0м²,7,Лизинггүй,Хан-Уул,8,Хүннү,"3,4сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,49.37м²,8,Банкнылизингтэй,Чингэлтэй,2,Бусад,"96,3сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,15,Бүргэд,88.0м²,14,Лизинггүй,Сүхбаатар,5,5-рхороолол,"2,9сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,9,Бүргэд,126.0м²,9,Банкнылизингтэй,Хан-Уул,4,Зайсан,220сая
Паркет,1тагттай,2008,Байхгүй,Вакум,6,Бүргэд,65.0м²,5,Банкнылизингтэй,Баянгол,2,"3,4хороолол",93сая
Паркет,1тагттай,1989,Байхгүй,Вакум,9,Бүргэд,40.0м²,6,Лизинггүй,Баянгол,4,"3,4хороолол",158сая
Мод,2тагттай,1988,Байгаа,Мод,9,Бүргэд,65.0м²,5,Лизинггүй,СонгиноХайрхан,4,1-рхороолол,130сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,40.0м²,1,Лизинггүй,СонгиноХайрхан,4,1-рхороолол,145сая
Паркет,1тагттай,2018,Байгаа,Вакум,12,Бүргэд,106.25м²,10,Лизинггүй,Хан-Уул,5,Зайсан,320сая
Паркет,2тагттай,2018,Байгаа,Вакум,10,Төмөрвакум,175.0м²,10,Лизинггүй,Хан-Уул,8,Зайсан,450сая
Паркет,1тагттай,2016,Байхгүй,Вакум,10,Бүргэд,52.55м²,5,Лизинггүй,Хан-Уул,3,Зайсан,108сая
Паркет,1тагттай,2014,Байгаа,Вакум,16,Бүргэд,83.0м²,13,Лизинггүй,Чингэлтэй,5,Бусад,175сая
Паркет,2тагттай,1998,Байхгүй,Вакум,9,Төмөр,40.0м²,3,Лизинггүй,Баянгол,4,"3,4хороолол",108сая
Паркет,1тагттай,2020,Байхгүй,Вакум,10,Бүргэд,46.27м²,6,Лизинггүй,Баянгол,2,Алтайхотхон,"2,1сая"
Паркет,1тагттай,2009,Байхгүй,Модонвакум,6,Бүргэд,55.0м²,2,Лизинггүй,Баянгол,2,"3,4хороолол",108сая
Паркет,Тагтгүй,2015,Байгаа,Төмөрвакум,17,Бүргэд,65.9м²,4,Лизинггүй,Баянзүрх,5,Бусад,"2,55сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,78.02м²,12,Банкнылизингтэй,Хан-Уул,4,19-рхороолол,"226,5сая"
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,30.0м²,4,Банкнылизингтэй,СонгиноХайрхан,3,Москвахороолол,75сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,43.5м²,11,Банкнылизингтэй,Хан-Уул,2,19-рхороолол,"121,8сая"
Паркет,Тагтгүй,2021,Байхгүй,Төмөрвакум,15,Төмөр,67.0м²,9,Лизинггүй,Хан-Уул,1,Зайсан,"3,7сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,15,Бүргэд,37.0м²,8,Лизинггүй,Хан-Уул,2,Алтайхотхон,72сая
Паркет,2тагттай,2006,Байхгүй,Вакум,12,Бүргэд,79.0м²,4,Банкнылизингтэй,СонгиноХайрхан,4,1-рхороолол,130сая
Паркет,2тагттай,2015,Байхгүй,Вакум,17,Бүргэд,61.63м²,8,Лизинггүй,Баянзүрх,3,13-рхороолол,"1,85сая"
Паркет,1тагттай,2013,Байгаа,Вакум,5,Бүргэд,48.0м²,4,Банкнылизингтэй,Баянзүрх,3,15-рхороолол,105сая
Паркет,1тагттай,2019,Байхгүй,Вакум,16,Төмөр,105.0м²,11,Лизинггүй,Баянзүрх,3,Бусад,"2,8сая"
Паркет,2тагттай,2013,Байгаа,Вакум,16,Бүргэд,146.5м²,5,Лизинггүй,Хан-Уул,4,Зайсан,"322,3сая"
Паркет,1тагттай,2002,Байхгүй,Вакум,12,Бүргэд,60.0м²,9,Лизинггүй,СонгиноХайрхан,3,1-рхороолол,85сая
Паркет,1тагттай,1988,Байхгүй,Вакум,5,Бүргэд,32.0м²,4,Лизинггүй,Сүхбаатар,2,5-рхороолол,80сая
Паркет,1тагттай,2012,Байхгүй,Вакум,17,Бүргэд,87.0м²,17,Банкнылизингтэй,Баянзүрх,3,13-рхороолол,"1,7сая"
Паркет,Тагтгүй,2021,Байхгүй,Вакум,7,Төмөр,50.0м²,1,Лизинггүй,Хан-Уул,4,Яармаг,75сая
Паркет,1тагттай,1999,Байхгүй,Вакум,6,Бүргэд,86.0м²,4,Лизинггүй,Баянзүрх,4,15-рхороолол,110сая
Паркет,2тагттай,2019,Байгаа,Вакум,15,Бүргэд,122.0м²,8,Лизинггүй,Баянзүрх,4,Japantown,"378,2сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,6,Бүргэд,83.25м²,5,Лизинггүй,СонгиноХайрхан,3,Бусад,85сая
Паркет,1тагттай,2012,Байхгүй,Вакум,11,Төмөр,76.77м²,3,Банкнылизингтэй,Баянгол,2,"3,4хороолол",143сая
Паркет,1тагттай,2017,Байхгүй,Вакум,17,Бүргэд,87.0м²,10,Лизинггүй,Сүхбаатар,3,Бусад,"1,5сая"
Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,70.0м²,1,Лизинггүй,Баянгол,4,Бусад,154сая
Паркет,3+тагттай,2014,Байгаа,Вакум,15,Бүргэд,179.0м²,15,Лизинггүй,Баянзүрх,8,Бусад,"4,5сая"
Паркет,3+тагттай,2019,Байхгүй,Вакум,5,Бүргэд,103.0м²,6,Лизинггүй,Баянзүрх,6,Сансар,"1,7сая"
Паркет,2тагттай,2016,Байгаа,Вакум,12,Бүргэд,82.45м²,7,Лизинггүй,СонгиноХайрхан,4,21-рхороолол,140сая
Паркет,2тагттай,2016,Байхгүй,Вакум,12,Бүргэд,201.0м²,3,Лизинггүй,Хан-Уул,8,KingTower,570сая
